from		to				AI-2
Salinicoccus	;	Cohaesibacter	Salinicoccus;Cohaesibacter			Salinicoccus;Cohaesibacter
Salinicoccus	;	Pseudonocardia	Salinicoccus;Pseudonocardia			Salinicoccus;Pseudonocardia
Salinicoccus	;	Oxalobacter	Salinicoccus;Oxalobacter			Salinicoccus;Oxalobacter
Salinicoccus	;	Thioclava	Salinicoccus;Thioclava			Salinicoccus;Thioclava
Salinicoccus	;	Atopobium	Salinicoccus;Atopobium			Salinicoccus;Atopobium
Salinicoccus	;	Oscillibacter	Salinicoccus;Oscillibacter			Salinicoccus;Oscillibacter
Salinicoccus	;	Tessaracoccus	Salinicoccus;Tessaracoccus			Salinicoccus;Tessaracoccus
Salinicoccus	;	Providencia	Salinicoccus;Providencia			Salinicoccus;Providencia
Salinicoccus	;	Olsenella	Salinicoccus;Olsenella			Salinicoccus;Olsenella
Salinicoccus	;	Sphaerochaeta	Salinicoccus;Sphaerochaeta			Salinicoccus;Sphaerochaeta
Salinicoccus	;	Acidiphilium	Salinicoccus;Acidiphilium			Salinicoccus;Acidiphilium
Salinicoccus	;	Starkeya	Salinicoccus;Starkeya			Salinicoccus;Starkeya
Salinicoccus	;	Phyllobacterium	Salinicoccus;Phyllobacterium			Salinicoccus;Phyllobacterium
Salinicoccus	;	Vibrio	Salinicoccus;Vibrio			Salinicoccus;Vibrio
Salinicoccus	;	Hungatella	Salinicoccus;Hungatella			Salinicoccus;Hungatella
Salinicoccus	;	Leifsonia	Salinicoccus;Leifsonia			Salinicoccus;Leifsonia
Salinicoccus	;	Micromonospora	Salinicoccus;Micromonospora			Salinicoccus;Micromonospora
Salinicoccus	;	Truepera	Salinicoccus;Truepera			Salinicoccus;Truepera
Salinicoccus	;	Aureimonas	Salinicoccus;Aureimonas			Salinicoccus;Aureimonas
Salinicoccus	;	Gluconacetobacter	Salinicoccus;Gluconacetobacter			Salinicoccus;Gluconacetobacter
Salinicoccus	;	Oscillospira	Salinicoccus;Oscillospira			Salinicoccus;Oscillospira
Salinicoccus	;	Tabrizicola	Salinicoccus;Tabrizicola			Salinicoccus;Tabrizicola
Salinicoccus	;	Pantoea	Salinicoccus;Pantoea			Salinicoccus;Pantoea
Salinicoccus	;	Kiloniella	Salinicoccus;Kiloniella			Salinicoccus;Kiloniella
Salinicoccus	;	Caldilinea	Salinicoccus;Caldilinea			Salinicoccus;Caldilinea
Salinicoccus	;	Euzebya	Salinicoccus;Euzebya			Salinicoccus;Euzebya
Salinicoccus	;	Brachybacterium	Salinicoccus;Brachybacterium			Salinicoccus;Brachybacterium
Salinicoccus	;	Pelomonas	Salinicoccus;Pelomonas			Salinicoccus;Pelomonas
Salinicoccus	;	Nonomuraea	Salinicoccus;Nonomuraea			Salinicoccus;Nonomuraea
Salinicoccus	;	Sulfobacillus	Salinicoccus;Sulfobacillus			Salinicoccus;Sulfobacillus
Salinicoccus	;	Virgibacillus	Salinicoccus;Virgibacillus			Salinicoccus;Virgibacillus
Salinicoccus	;	Amycolatopsis	Salinicoccus;Amycolatopsis			Salinicoccus;Amycolatopsis
Salinicoccus	;	Ktedonobacter	Salinicoccus;Ktedonobacter			Salinicoccus;Ktedonobacter
Salinicoccus	;	Serratia	Salinicoccus;Serratia			Salinicoccus;Serratia
Salinicoccus	;	Salmonella	Salinicoccus;Salmonella			Salinicoccus;Salmonella
Salinicoccus	;	Grimontia	Salinicoccus;Grimontia			Salinicoccus;Grimontia
Salinicoccus	;	Labrenzia	Salinicoccus;Labrenzia			Salinicoccus;Labrenzia
Salinicoccus	;	Verminephrobacter	Salinicoccus;Verminephrobacter			Salinicoccus;Verminephrobacter
Salinicoccus	;	Paucibacter	Salinicoccus;Paucibacter			Salinicoccus;Paucibacter
Salinicoccus	;	Actinomadura	Salinicoccus;Actinomadura			Salinicoccus;Actinomadura
Salinicoccus	;	Yersinia	Salinicoccus;Yersinia			Salinicoccus;Yersinia
Salinicoccus	;	Butyrivibrio	Salinicoccus;Butyrivibrio			Salinicoccus;Butyrivibrio
Salinicoccus	;	Phycisphaera	Salinicoccus;Phycisphaera			Salinicoccus;Phycisphaera
Salinicoccus	;	Sporichthya	Salinicoccus;Sporichthya			Salinicoccus;Sporichthya
Salinicoccus	;	Pandoraea	Salinicoccus;Pandoraea			Salinicoccus;Pandoraea
Salinicoccus	;	Photorhabdus	Salinicoccus;Photorhabdus			Salinicoccus;Photorhabdus
Salinicoccus	;	Aeribacillus	Salinicoccus;Aeribacillus			Salinicoccus;Aeribacillus
Salinicoccus	;	Thermobifida	Salinicoccus;Thermobifida			Salinicoccus;Thermobifida
Salinicoccus	;	Tepidanaerobacter	Salinicoccus;Tepidanaerobacter			Salinicoccus;Tepidanaerobacter
Salinicoccus	;	Oceanobacillus	Salinicoccus;Oceanobacillus			Salinicoccus;Oceanobacillus
Salinicoccus	;	Thalassospira	Salinicoccus;Thalassospira			Salinicoccus;Thalassospira
Salinicoccus	;	Telmatospirillum	Salinicoccus;Telmatospirillum			Salinicoccus;Telmatospirillum
Salinicoccus	;	Succinivibrio	Salinicoccus;Succinivibrio			Salinicoccus;Succinivibrio
Salinicoccus	;	Selenomonas	Salinicoccus;Selenomonas			Salinicoccus;Selenomonas
Salinicoccus	;	Robinsoniella	Salinicoccus;Robinsoniella			Salinicoccus;Robinsoniella
Salinicoccus	;	Pseudobutyrivibrio	Salinicoccus;Pseudobutyrivibrio			Salinicoccus;Pseudobutyrivibrio
Salinicoccus	;	Planctomyces	Salinicoccus;Planctomyces			Salinicoccus;Planctomyces
Salinicoccus	;	Pasteurella	Salinicoccus;Pasteurella			Salinicoccus;Pasteurella
Salinicoccus	;	Oceanisphaera	Salinicoccus;Oceanisphaera			Salinicoccus;Oceanisphaera
Salinicoccus	;	Morganella	Salinicoccus;Morganella			Salinicoccus;Morganella
Salinicoccus	;	Mesotoga	Salinicoccus;Mesotoga			Salinicoccus;Mesotoga
Salinicoccus	;	Leptolinea	Salinicoccus;Leptolinea			Salinicoccus;Leptolinea
Salinicoccus	;	Haemophilus	Salinicoccus;Haemophilus			Salinicoccus;Haemophilus
Salinicoccus	;	Geosporobacter	Salinicoccus;Geosporobacter			Salinicoccus;Geosporobacter
Salinicoccus	;	Fretibacterium	Salinicoccus;Fretibacterium			Salinicoccus;Fretibacterium
Salinicoccus	;	Fervidobacterium	Salinicoccus;Fervidobacterium			Salinicoccus;Fervidobacterium
Salinicoccus	;	Dorea	Salinicoccus;Dorea			Salinicoccus;Dorea
Salinicoccus	;	Dictyoglomus	Salinicoccus;Dictyoglomus			Salinicoccus;Dictyoglomus
Salinicoccus	;	Candidatus Latescibacter	Salinicoccus;Candidatus Latescibacter			Salinicoccus;Candidatus Latescibacter
Salinicoccus	;	Blastopirellula	Salinicoccus;Blastopirellula			Salinicoccus;Blastopirellula
Salinicoccus	;	Aggregatibacter	Salinicoccus;Aggregatibacter			Salinicoccus;Aggregatibacter
Fructobacillus	;	Halomonas	Fructobacillus;Halomonas			Fructobacillus;Halomonas
Fructobacillus	;	Acinetobacter	Fructobacillus;Acinetobacter			Fructobacillus;Acinetobacter
Fructobacillus	;	Aeromonas	Fructobacillus;Aeromonas			Fructobacillus;Aeromonas
Fructobacillus	;	Desulfovibrio	Fructobacillus;Desulfovibrio			Fructobacillus;Desulfovibrio
Fructobacillus	;	Nitrospira	Fructobacillus;Nitrospira			Fructobacillus;Nitrospira
Fructobacillus	;	Pseudomonas	Fructobacillus;Pseudomonas			Fructobacillus;Pseudomonas
Fructobacillus	;	Rhodobacter	Fructobacillus;Rhodobacter			Fructobacillus;Rhodobacter
Fructobacillus	;	Opitutus	Fructobacillus;Opitutus			Fructobacillus;Opitutus
Fructobacillus	;	Raoultella	Fructobacillus;Raoultella			Fructobacillus;Raoultella
Fructobacillus	;	Klebsiella	Fructobacillus;Klebsiella			Fructobacillus;Klebsiella
Fructobacillus	;	Enterococcus	Fructobacillus;Enterococcus			Fructobacillus;Enterococcus
Fructobacillus	;	Enterobacter	Fructobacillus;Enterobacter			Fructobacillus;Enterobacter
Fructobacillus	;	Streptococcus	Fructobacillus;Streptococcus			Fructobacillus;Streptococcus
Fructobacillus	;	Roseomonas	Fructobacillus;Roseomonas			Fructobacillus;Roseomonas
Fructobacillus	;	Rhizobium	Fructobacillus;Rhizobium			Fructobacillus;Rhizobium
Fructobacillus	;	Rhizobacter	Fructobacillus;Rhizobacter			Fructobacillus;Rhizobacter
Fructobacillus	;	Mycobacterium	Fructobacillus;Mycobacterium			Fructobacillus;Mycobacterium
Fructobacillus	;	Blautia	Fructobacillus;Blautia			Fructobacillus;Blautia
Fructobacillus	;	Bacillus	Fructobacillus;Bacillus			Fructobacillus;Bacillus
Fructobacillus	;	Gemmobacter	Fructobacillus;Gemmobacter			Fructobacillus;Gemmobacter
Fructobacillus	;	Anaerolinea	Fructobacillus;Anaerolinea			Fructobacillus;Anaerolinea
Fructobacillus	;	Nitratireductor	Fructobacillus;Nitratireductor			Fructobacillus;Nitratireductor
Fructobacillus	;	Staphylococcus	Fructobacillus;Staphylococcus			Fructobacillus;Staphylococcus
Fructobacillus	;	Actinomyces	Fructobacillus;Actinomyces			Fructobacillus;Actinomyces
Fructobacillus	;	Burkholderia	Fructobacillus;Burkholderia			Fructobacillus;Burkholderia
Fructobacillus	;	Nakamurella	Fructobacillus;Nakamurella			Fructobacillus;Nakamurella
Fructobacillus	;	Lachnospira	Fructobacillus;Lachnospira			Fructobacillus;Lachnospira
Fructobacillus	;	Shinella	Fructobacillus;Shinella			Fructobacillus;Shinella
Fructobacillus	;	Arthrobacter	Fructobacillus;Arthrobacter			Fructobacillus;Arthrobacter
Fructobacillus	;	Paenibacillus	Fructobacillus;Paenibacillus			Fructobacillus;Paenibacillus
Fructobacillus	;	Ensifer	Fructobacillus;Ensifer			Fructobacillus;Ensifer
Fructobacillus	;	Delftia	Fructobacillus;Delftia			Fructobacillus;Delftia
Fructobacillus	;	Ruminiclostridium	Fructobacillus;Ruminiclostridium			Fructobacillus;Ruminiclostridium
Fructobacillus	;	Brevibacillus	Fructobacillus;Brevibacillus			Fructobacillus;Brevibacillus
Fructobacillus	;	Desulfobacter	Fructobacillus;Desulfobacter			Fructobacillus;Desulfobacter
Fructobacillus	;	Xanthomonas	Fructobacillus;Xanthomonas			Fructobacillus;Xanthomonas
Fructobacillus	;	Leucobacter	Fructobacillus;Leucobacter			Fructobacillus;Leucobacter
Fructobacillus	;	Microbacter	Fructobacillus;Microbacter			Fructobacillus;Microbacter
Fructobacillus	;	Rhodopirellula	Fructobacillus;Rhodopirellula			Fructobacillus;Rhodopirellula
Fructobacillus	;	Veillonella	Fructobacillus;Veillonella			Fructobacillus;Veillonella
Fructobacillus	;	Leptospira	Fructobacillus;Leptospira			Fructobacillus;Leptospira
Fructobacillus	;	Mesorhizobium	Fructobacillus;Mesorhizobium			Fructobacillus;Mesorhizobium
Fructobacillus	;	Ochrobactrum	Fructobacillus;Ochrobactrum			Fructobacillus;Ochrobactrum
Fructobacillus	;	Pedosphaera	Fructobacillus;Pedosphaera			Fructobacillus;Pedosphaera
Fructobacillus	;	Georgenia	Fructobacillus;Georgenia			Fructobacillus;Georgenia
Fructobacillus	;	Rubrobacter	Fructobacillus;Rubrobacter			Fructobacillus;Rubrobacter
Fructobacillus	;	Methylobacter	Fructobacillus;Methylobacter			Fructobacillus;Methylobacter
Fructobacillus	;	Microbacterium	Fructobacillus;Microbacterium			Fructobacillus;Microbacterium
Fructobacillus	;	Treponema	Fructobacillus;Treponema			Fructobacillus;Treponema
Fructobacillus	;	Streptomyces	Fructobacillus;Streptomyces			Fructobacillus;Streptomyces
Fructobacillus	;	Candidatus Caldatribacterium	Fructobacillus;Candidatus Caldatribacterium			Fructobacillus;Candidatus Caldatribacterium
Fructobacillus	;	Eubacterium	Fructobacillus;Eubacterium			Fructobacillus;Eubacterium
Fructobacillus	;	Acetobacter	Fructobacillus;Acetobacter			Fructobacillus;Acetobacter
Fructobacillus	;	Kaistia	Fructobacillus;Kaistia			Fructobacillus;Kaistia
Fructobacillus	;	Cohaesibacter	Fructobacillus;Cohaesibacter			Fructobacillus;Cohaesibacter
Fructobacillus	;	Pseudonocardia	Fructobacillus;Pseudonocardia			Fructobacillus;Pseudonocardia
Fructobacillus	;	Oxalobacter	Fructobacillus;Oxalobacter			Fructobacillus;Oxalobacter
Fructobacillus	;	Thioclava	Fructobacillus;Thioclava			Fructobacillus;Thioclava
Fructobacillus	;	Atopobium	Fructobacillus;Atopobium			Fructobacillus;Atopobium
Fructobacillus	;	Oscillibacter	Fructobacillus;Oscillibacter			Fructobacillus;Oscillibacter
Fructobacillus	;	Tessaracoccus	Fructobacillus;Tessaracoccus			Fructobacillus;Tessaracoccus
Fructobacillus	;	Providencia	Fructobacillus;Providencia			Fructobacillus;Providencia
Fructobacillus	;	Olsenella	Fructobacillus;Olsenella			Fructobacillus;Olsenella
Fructobacillus	;	Sphaerochaeta	Fructobacillus;Sphaerochaeta			Fructobacillus;Sphaerochaeta
Fructobacillus	;	Acidiphilium	Fructobacillus;Acidiphilium			Fructobacillus;Acidiphilium
Fructobacillus	;	Starkeya	Fructobacillus;Starkeya			Fructobacillus;Starkeya
Fructobacillus	;	Phyllobacterium	Fructobacillus;Phyllobacterium			Fructobacillus;Phyllobacterium
Fructobacillus	;	Vibrio	Fructobacillus;Vibrio			Fructobacillus;Vibrio
Fructobacillus	;	Hungatella	Fructobacillus;Hungatella			Fructobacillus;Hungatella
Fructobacillus	;	Leifsonia	Fructobacillus;Leifsonia			Fructobacillus;Leifsonia
Fructobacillus	;	Micromonospora	Fructobacillus;Micromonospora			Fructobacillus;Micromonospora
Fructobacillus	;	Truepera	Fructobacillus;Truepera			Fructobacillus;Truepera
Fructobacillus	;	Aureimonas	Fructobacillus;Aureimonas			Fructobacillus;Aureimonas
Fructobacillus	;	Gluconacetobacter	Fructobacillus;Gluconacetobacter			Fructobacillus;Gluconacetobacter
Fructobacillus	;	Oscillospira	Fructobacillus;Oscillospira			Fructobacillus;Oscillospira
Fructobacillus	;	Tabrizicola	Fructobacillus;Tabrizicola			Fructobacillus;Tabrizicola
Fructobacillus	;	Pantoea	Fructobacillus;Pantoea			Fructobacillus;Pantoea
Fructobacillus	;	Kiloniella	Fructobacillus;Kiloniella			Fructobacillus;Kiloniella
Fructobacillus	;	Caldilinea	Fructobacillus;Caldilinea			Fructobacillus;Caldilinea
Fructobacillus	;	Euzebya	Fructobacillus;Euzebya			Fructobacillus;Euzebya
Fructobacillus	;	Brachybacterium	Fructobacillus;Brachybacterium			Fructobacillus;Brachybacterium
Fructobacillus	;	Pelomonas	Fructobacillus;Pelomonas			Fructobacillus;Pelomonas
Fructobacillus	;	Nonomuraea	Fructobacillus;Nonomuraea			Fructobacillus;Nonomuraea
Fructobacillus	;	Sulfobacillus	Fructobacillus;Sulfobacillus			Fructobacillus;Sulfobacillus
Fructobacillus	;	Virgibacillus	Fructobacillus;Virgibacillus			Fructobacillus;Virgibacillus
Fructobacillus	;	Amycolatopsis	Fructobacillus;Amycolatopsis			Fructobacillus;Amycolatopsis
Fructobacillus	;	Ktedonobacter	Fructobacillus;Ktedonobacter			Fructobacillus;Ktedonobacter
Fructobacillus	;	Serratia	Fructobacillus;Serratia			Fructobacillus;Serratia
Fructobacillus	;	Salmonella	Fructobacillus;Salmonella			Fructobacillus;Salmonella
Fructobacillus	;	Grimontia	Fructobacillus;Grimontia			Fructobacillus;Grimontia
Fructobacillus	;	Labrenzia	Fructobacillus;Labrenzia			Fructobacillus;Labrenzia
Fructobacillus	;	Verminephrobacter	Fructobacillus;Verminephrobacter			Fructobacillus;Verminephrobacter
Fructobacillus	;	Paucibacter	Fructobacillus;Paucibacter			Fructobacillus;Paucibacter
Fructobacillus	;	Actinomadura	Fructobacillus;Actinomadura			Fructobacillus;Actinomadura
Fructobacillus	;	Yersinia	Fructobacillus;Yersinia			Fructobacillus;Yersinia
Fructobacillus	;	Butyrivibrio	Fructobacillus;Butyrivibrio			Fructobacillus;Butyrivibrio
Fructobacillus	;	Phycisphaera	Fructobacillus;Phycisphaera			Fructobacillus;Phycisphaera
Fructobacillus	;	Sporichthya	Fructobacillus;Sporichthya			Fructobacillus;Sporichthya
Fructobacillus	;	Pandoraea	Fructobacillus;Pandoraea			Fructobacillus;Pandoraea
Fructobacillus	;	Photorhabdus	Fructobacillus;Photorhabdus			Fructobacillus;Photorhabdus
Fructobacillus	;	Aeribacillus	Fructobacillus;Aeribacillus			Fructobacillus;Aeribacillus
Fructobacillus	;	Thermobifida	Fructobacillus;Thermobifida			Fructobacillus;Thermobifida
Fructobacillus	;	Tepidanaerobacter	Fructobacillus;Tepidanaerobacter			Fructobacillus;Tepidanaerobacter
Fructobacillus	;	Oceanobacillus	Fructobacillus;Oceanobacillus			Fructobacillus;Oceanobacillus
Fructobacillus	;	Thalassospira	Fructobacillus;Thalassospira			Fructobacillus;Thalassospira
Fructobacillus	;	Telmatospirillum	Fructobacillus;Telmatospirillum			Fructobacillus;Telmatospirillum
Fructobacillus	;	Succinivibrio	Fructobacillus;Succinivibrio			Fructobacillus;Succinivibrio
Fructobacillus	;	Selenomonas	Fructobacillus;Selenomonas			Fructobacillus;Selenomonas
Fructobacillus	;	Robinsoniella	Fructobacillus;Robinsoniella			Fructobacillus;Robinsoniella
Fructobacillus	;	Pseudobutyrivibrio	Fructobacillus;Pseudobutyrivibrio			Fructobacillus;Pseudobutyrivibrio
Fructobacillus	;	Planctomyces	Fructobacillus;Planctomyces			Fructobacillus;Planctomyces
Fructobacillus	;	Pasteurella	Fructobacillus;Pasteurella			Fructobacillus;Pasteurella
Fructobacillus	;	Oceanisphaera	Fructobacillus;Oceanisphaera			Fructobacillus;Oceanisphaera
Fructobacillus	;	Morganella	Fructobacillus;Morganella			Fructobacillus;Morganella
Fructobacillus	;	Mesotoga	Fructobacillus;Mesotoga			Fructobacillus;Mesotoga
Fructobacillus	;	Leptolinea	Fructobacillus;Leptolinea			Fructobacillus;Leptolinea
Fructobacillus	;	Haemophilus	Fructobacillus;Haemophilus			Fructobacillus;Haemophilus
Fructobacillus	;	Geosporobacter	Fructobacillus;Geosporobacter			Fructobacillus;Geosporobacter
Fructobacillus	;	Fretibacterium	Fructobacillus;Fretibacterium			Fructobacillus;Fretibacterium
Fructobacillus	;	Fervidobacterium	Fructobacillus;Fervidobacterium			Fructobacillus;Fervidobacterium
Fructobacillus	;	Dorea	Fructobacillus;Dorea			Fructobacillus;Dorea
Fructobacillus	;	Dictyoglomus	Fructobacillus;Dictyoglomus			Fructobacillus;Dictyoglomus
Fructobacillus	;	Candidatus Latescibacter	Fructobacillus;Candidatus Latescibacter			Fructobacillus;Candidatus Latescibacter
Fructobacillus	;	Blastopirellula	Fructobacillus;Blastopirellula			Fructobacillus;Blastopirellula
Fructobacillus	;	Aggregatibacter	Fructobacillus;Aggregatibacter			Fructobacillus;Aggregatibacter
Aeriscardovia	;	Halomonas	Aeriscardovia;Halomonas			Aeriscardovia;Halomonas
Aeriscardovia	;	Acinetobacter	Aeriscardovia;Acinetobacter			Aeriscardovia;Acinetobacter
Aeriscardovia	;	Aeromonas	Aeriscardovia;Aeromonas			Aeriscardovia;Aeromonas
Aeriscardovia	;	Desulfovibrio	Aeriscardovia;Desulfovibrio			Aeriscardovia;Desulfovibrio
Aeriscardovia	;	Nitrospira	Aeriscardovia;Nitrospira			Aeriscardovia;Nitrospira
Aeriscardovia	;	Pseudomonas	Aeriscardovia;Pseudomonas			Aeriscardovia;Pseudomonas
Aeriscardovia	;	Rhodobacter	Aeriscardovia;Rhodobacter			Aeriscardovia;Rhodobacter
Aeriscardovia	;	Opitutus	Aeriscardovia;Opitutus			Aeriscardovia;Opitutus
Aeriscardovia	;	Raoultella	Aeriscardovia;Raoultella			Aeriscardovia;Raoultella
Aeriscardovia	;	Klebsiella	Aeriscardovia;Klebsiella			Aeriscardovia;Klebsiella
Aeriscardovia	;	Enterococcus	Aeriscardovia;Enterococcus			Aeriscardovia;Enterococcus
Aeriscardovia	;	Enterobacter	Aeriscardovia;Enterobacter			Aeriscardovia;Enterobacter
Aeriscardovia	;	Streptococcus	Aeriscardovia;Streptococcus			Aeriscardovia;Streptococcus
Aeriscardovia	;	Roseomonas	Aeriscardovia;Roseomonas			Aeriscardovia;Roseomonas
Aeriscardovia	;	Rhizobium	Aeriscardovia;Rhizobium			Aeriscardovia;Rhizobium
Aeriscardovia	;	Rhizobacter	Aeriscardovia;Rhizobacter			Aeriscardovia;Rhizobacter
Aeriscardovia	;	Mycobacterium	Aeriscardovia;Mycobacterium			Aeriscardovia;Mycobacterium
Aeriscardovia	;	Blautia	Aeriscardovia;Blautia			Aeriscardovia;Blautia
Aeriscardovia	;	Bacillus	Aeriscardovia;Bacillus			Aeriscardovia;Bacillus
Aeriscardovia	;	Gemmobacter	Aeriscardovia;Gemmobacter			Aeriscardovia;Gemmobacter
Aeriscardovia	;	Anaerolinea	Aeriscardovia;Anaerolinea			Aeriscardovia;Anaerolinea
Aeriscardovia	;	Nitratireductor	Aeriscardovia;Nitratireductor			Aeriscardovia;Nitratireductor
Aeriscardovia	;	Staphylococcus	Aeriscardovia;Staphylococcus			Aeriscardovia;Staphylococcus
Aeriscardovia	;	Actinomyces	Aeriscardovia;Actinomyces			Aeriscardovia;Actinomyces
Aeriscardovia	;	Burkholderia	Aeriscardovia;Burkholderia			Aeriscardovia;Burkholderia
Aeriscardovia	;	Nakamurella	Aeriscardovia;Nakamurella			Aeriscardovia;Nakamurella
Aeriscardovia	;	Lachnospira	Aeriscardovia;Lachnospira			Aeriscardovia;Lachnospira
Aeriscardovia	;	Shinella	Aeriscardovia;Shinella			Aeriscardovia;Shinella
Aeriscardovia	;	Arthrobacter	Aeriscardovia;Arthrobacter			Aeriscardovia;Arthrobacter
Aeriscardovia	;	Paenibacillus	Aeriscardovia;Paenibacillus			Aeriscardovia;Paenibacillus
Aeriscardovia	;	Ensifer	Aeriscardovia;Ensifer			Aeriscardovia;Ensifer
Aeriscardovia	;	Delftia	Aeriscardovia;Delftia			Aeriscardovia;Delftia
Aeriscardovia	;	Ruminiclostridium	Aeriscardovia;Ruminiclostridium			Aeriscardovia;Ruminiclostridium
Aeriscardovia	;	Brevibacillus	Aeriscardovia;Brevibacillus			Aeriscardovia;Brevibacillus
Aeriscardovia	;	Desulfobacter	Aeriscardovia;Desulfobacter			Aeriscardovia;Desulfobacter
Aeriscardovia	;	Xanthomonas	Aeriscardovia;Xanthomonas			Aeriscardovia;Xanthomonas
Aeriscardovia	;	Leucobacter	Aeriscardovia;Leucobacter			Aeriscardovia;Leucobacter
Aeriscardovia	;	Microbacter	Aeriscardovia;Microbacter			Aeriscardovia;Microbacter
Aeriscardovia	;	Rhodopirellula	Aeriscardovia;Rhodopirellula			Aeriscardovia;Rhodopirellula
Aeriscardovia	;	Veillonella	Aeriscardovia;Veillonella			Aeriscardovia;Veillonella
Aeriscardovia	;	Leptospira	Aeriscardovia;Leptospira			Aeriscardovia;Leptospira
Aeriscardovia	;	Mesorhizobium	Aeriscardovia;Mesorhizobium			Aeriscardovia;Mesorhizobium
